fips,country,state,county,level,lat,locationId,long,population,metrics.testPositivityRatio,metrics.testPositivityRatioDetails.source,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused1,unused2,metrics.icuCapacityRatio,riskLevels.overall,riskLevels.testPositivityRatio,riskLevels.caseDensity,riskLevels.contactTracerCapacityRatio,riskLevels.infectionRate,unused3,riskLevels.icuCapacityRatio,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused4,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused5,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,lastUpdatedDate,url,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel,actuals.vaccinationsFall2022BivalentBooster,metrics.vaccinationsFall2022BivalentBoosterRatio
13780,US,,,cbsa,,iso1:us#cbsa:13780,,238691,,other,,,,,,,,4,4,4,4,4,,4,74188,262,,,,,,,,,,,,0,,170567,156121,2024-07-21,,0.715,0.654,0,,4,90133,0.378,,,,1938,1332,2,154,130,1,,,,12,,,,41283,0.173
13820,US,,,cbsa,,iso1:us#cbsa:13820,,1090435,,other,,,,,,,0.91,4,4,4,4,4,,3,392916,2674,,,,3541,3113,91,,565,516,35,,0,,693048,566894,2024-07-21,,0.636,0.52,0,,4,239079,0.219,,,,22968,20099,72,3617,3180,25,,,149,24,,,,94563,0.087
13900,US,,,cbsa,,iso1:us#cbsa:13900,,128949,,other,,,,,,,,4,4,4,4,4,,4,55420,125,,,,419,332,22,,,31,,,0,,78133,67233,2024-07-21,,0.606,0.521,0,,4,33924,0.263,,,,1392,1002,7,103,55,1,,,,12,,,,17846,0.138
13940,US,,,cbsa,,iso1:us#cbsa:13940,,46811,,other,,,,,,,0.4,4,4,4,4,4,,0,11325,0,,,,34,17,3,,5,2,0,,0,,26360,23573,2024-07-21,,0.563,0.504,0,,4,9719,0.208,,,,242,152,2,26,17,0,,,4,5,,,,3963,0.085
13980,US,,,cbsa,,iso1:us#cbsa:13980,,167531,,other,,,,,,,,4,4,4,4,4,,4,48309,10,,,,,,,,,,,,0,,100969,91598,2024-07-21,,0.603,0.547,0,197569,4,,,,,,1498,907,13,164,110,2,,,,40,,,,,
14010,US,,,cbsa,,iso1:us#cbsa:14010,,171517,,other,,,,,,,0.42,4,4,4,4,4,,0,64858,51,,,,326,223,1,,32,13,1,,0,,122869,113774,2024-07-21,,0.716,0.663,0,,4,67798,0.395,,,,352,231,1,32,13,1,0.005,,4,4,,,0,30381,0.177
14020,US,,,cbsa,,iso1:us#cbsa:14020,,169230,,other,,,,,,,,4,4,4,4,4,,4,42041,87,,,,,,,,,,,,0,,112988,101205,2024-07-21,,0.668,0.598,0,,4,56726,0.335,,,,427,290,2,199,21,2,,,,8,,,,24540,0.145
14100,US,,,cbsa,,iso1:us#cbsa:14100,,83194,,other,,,,,,,,4,4,4,4,4,,4,25920,67,,,,652,521,13,,106,80,18,,0,,60328,55481,2024-07-21,,0.725,0.667,0,,4,30623,0.368,,,,1553,1245,19,181,140,4,0.021,,16,11,,,0,,
14140,US,,,cbsa,,iso1:us#cbsa:14140,,105633,,other,,,,,,,,4,4,4,4,4,,4,40445,83,,,,,,,,,,,,0,,63607,54843,2024-07-21,,0.602,0.519,0,,4,,,,,,722,498,12,102,66,3,,,,12,,,,,
14160,US,,,cbsa,,iso1:us#cbsa:14160,,28296,,other,,,,,,,,4,4,4,4,4,,4,7679,0,,,,40,13,0,,2,0,0,,0,,13517,12328,2024-07-21,,0.478,0.436,0,,4,6123,0.216,,,,121,43,0,14,3,0,,,5,8,,,,2180,0.077
14180,US,,,cbsa,,iso1:us#cbsa:14180,,40651,,other,,,,,,,,4,4,4,4,4,,4,16748,10,,,,48,18,0,,1,0,0,,0,,20906,17539,2024-07-21,,0.514,0.431,0,,4,6998,0.172,,,,48,18,0,1,0,0,,,4,4,,,,2263,0.056
14220,US,,,cbsa,,iso1:us#cbsa:14220,,46194,,other,,,,,,,0.44,4,4,4,4,4,,0,16434,35,,,,49,24,0,,5,2,0,,0,,22518,19951,2024-07-21,,0.487,0.432,0,,4,9141,0.198,,,,660,411,1,83,59,1,,,4,4,,,,2405,0.052
14260,US,,,cbsa,,iso1:us#cbsa:14260,,749202,,other,,,,,,,,4,4,4,4,4,,4,241441,1235,,,,1106,841,22,,109,93,,,0,,505216,452017,2024-07-21,,0.674,0.603,0,,4,238917,0.319,,,,5687,4276,70,513,445,5,,,,70,,,,129009,0.172
14300,US,,,cbsa,,iso1:us#cbsa:14300,,35514,,other,,,,,,,,4,4,4,4,4,,4,8225,0,,,,30,14,2,,5,3,2,,0,,18510,16159,2024-07-21,,0.521,0.455,0,,4,6391,0.18,,,,549,388,0,54,47,1,,,7,5,,,,2200,0.062
14380,US,,,cbsa,,iso1:us#cbsa:14380,,56177,,other,,,,,,,1.0,4,4,4,4,4,,3,15250,0,,,,74,53,0,,5,5,1,,0,,32983,31261,2024-07-21,,0.587,0.556,0,,4,19462,0.346,,,,107,65,0,5,5,1,0.01,,4,4,,,0,,
14420,US,,,cbsa,,iso1:us#cbsa:14420,,20938,,other,,,,,,,0.79,4,4,4,4,4,,1,6805,0,,,,40,11,0,,14,11,0,,0,,8647,7472,2024-07-21,,0.413,0.357,0,,4,2917,0.139,,,,807,638,5,95,83,0,,,4,10,,,,1121,0.054
14460,US,,,cbsa,,iso1:us#cbsa:14460,,4873019,,other,,,,,,,0.83,4,4,4,4,4,,2,1406125,13346,,,,11427,10016,97,,823,683,11,,0,,,,2024-07-21,,,,0,,4,,,,,,43790,38290,313,3229,2645,22,0.008,,216,72,,,0,,
14500,US,,,cbsa,,iso1:us#cbsa:14500,,326196,,other,,,,,,,0.49,4,4,4,4,4,,0,92400,167,,,,580,322,4,,75,37,0,,0,,297234,270230,2024-07-21,,0.911,0.828,0,,4,186651,0.572,,,,618,344,4,75,37,0,0.008,,4,4,,,0,113842,0.349
14540,US,,,cbsa,,iso1:us#cbsa:14540,,179240,,other,,,,,,,,4,4,4,4,4,,4,70380,115,,,,,,,,,,,,0,,82997,72763,2024-07-21,,0.463,0.406,0,,4,36399,0.203,,,,1802,1531,4,264,199,5,,,,16,,,,15368,0.086
14580,US,,,cbsa,,iso1:us#cbsa:14580,,114434,,other,,,,,,,0.28,4,4,4,4,4,,0,42028,0,,,,102,60,0,,20,5,0,,0,,83766,70863,2024-07-21,,0.732,0.619,0,,4,37997,0.332,,,,112,63,0,20,5,0,0.007,,4,4,,,0,18212,0.159
14620,US,,,cbsa,,iso1:us#cbsa:14620,,40625,,other,,,,,,,0.6,4,4,4,4,4,,0,9903,16,,,,14,4,0,,1,0,1,,0,,23409,19852,2024-07-21,,0.576,0.489,0,,4,8681,0.214,,,,245,138,0,26,11,0,,,4,7,,,,,
14660,US,,,cbsa,,iso1:us#cbsa:14660,,94834,,other,,,,,,,,4,4,4,4,4,,4,28360,22,,,,,,,,,,,,0,,60594,55883,2024-07-21,,0.639,0.589,0,,4,35752,0.377,,,,317,223,1,42,12,2,,,,8,,,,21069,0.222
14700,US,,,cbsa,,iso1:us#cbsa:14700,,55928,,other,,,,,,,0.82,4,4,4,4,4,,2,16230,23,,,,99,91,1,,11,9,0,,0,,27814,23538,2024-07-21,,0.497,0.421,0,,4,9734,0.174,,,,99,91,1,11,9,0,0.013,,5,5,,,0,4620,0.083
14720,US,,,cbsa,,iso1:us#cbsa:14720,,31011,,other,,,,,,,,4,4,4,4,4,,4,12121,0,,,,27,9,0,,26,0,2,,0,,32338,27379,2024-07-21,,0.95,0.883,0,,4,15024,0.484,,,,5543,3978,23,652,457,3,,,4,15,,,,7433,0.24
14740,US,,,cbsa,,iso1:us#cbsa:14740,,271473,,other,,,,,,,0.74,4,4,4,4,4,,1,53960,138,,,,309,272,1,,24,17,0,,0,,227809,201975,2024-07-21,,0.839,0.744,0,,4,121565,0.448,,,,5659,4759,41,521,405,6,0.003,,5,15,,,0,74343,0.274
14780,US,,,cbsa,,iso1:us#cbsa:14780,,35882,,other,,,,,,,,4,4,4,4,4,,4,10669,0,,,,39,8,1,,,,,,0,,20503,18451,2024-07-21,,0.571,0.514,0,,4,8389,0.234,,,,728,340,11,42,42,0,,,4,14,,,,3077,0.086
14820,US,,,cbsa,,iso1:us#cbsa:14820,,34385,,other,,,,,,,0.29,4,4,4,4,4,,0,8498,0,,,,37,22,1,,8,2,0,,0,,19971,19514,2024-07-21,,0.581,0.568,0,,4,13157,0.383,,,,1243,922,8,133,84,0,0.035,,4,4,,,0,,
14860,US,,,cbsa,,iso1:us#cbsa:14860,,943332,,other,,,,,,,0.63,4,4,4,4,4,,0,264435,2623,,,,1789,1299,7,,144,90,0,,0,,1037712,815036,2024-07-21,,0.95,0.864,0,,4,420722,0.446,,,,1789,1299,7,144,90,0,0.004,,12,12,1.3,,0,220537,0.234
15020,US,,,cbsa,,iso1:us#cbsa:15020,,34153,,other,,,,,,,1.21,4,4,4,4,4,,3,10555,0,,,,49,24,0,,2,2,1,,0,,15884,13792,2024-07-21,,0.465,0.404,0,,4,5351,0.157,,,,74,44,0,2,2,1,,,4,4,,,,1782,0.052
15060,US,,,cbsa,,iso1:us#cbsa:15060,,22925,,other,,,,,,,,4,4,4,4,4,,4,4720,0,,,,16,8,0,,,,,,0,,15424,13385,2024-07-21,,0.673,0.584,0,,4,7522,0.328,,,,225,146,1,13,11,0,,,4,10,,,,3404,0.148
15100,US,,,cbsa,,iso1:us#cbsa:15100,,35077,,other,,,,,,,0.43,4,4,4,4,4,,0,9596,0,,,,24,7,1,,2,0,1,,0,,23146,19237,2024-07-21,,0.66,0.548,0,,4,10146,0.289,,,,30,7,1,2,0,1,,,4,4,,,,5525,0.158
15140,US,,,cbsa,,iso1:us#cbsa:15140,,17304,,other,,,,,,,,4,4,4,4,4,,4,8201,10,,,,15,7,0,,,,,,0,,10779,9410,2024-07-21,,0.623,0.544,0,,4,4256,0.246,,,,860,540,7,96,61,0,,,,5,,,,1170,0.068
15180,US,,,cbsa,,iso1:us#cbsa:15180,,423163,,other,,,,,,,0.8,4,4,4,4,4,,1,132620,1822,,,,944,801,12,,115,92,2,,0,,475155,346799,2024-07-21,,0.95,0.82,0,,4,140953,0.333,,,,944,801,12,115,92,2,0.013,,5,5,1.2,,0,65081,0.154
15220,US,,,cbsa,,iso1:us#cbsa:15220,,37864,,other,,,,,,,0.91,4,4,4,4,4,,3,15988,46,,,,49,47,1,,8,7,0,,0,,18046,15897,2024-07-21,,0.477,0.42,0,,4,5890,0.156,,,,67,52,1,8,7,0,0.018,,4,4,,,0,1954,0.052
15260,US,,,cbsa,,iso1:us#cbsa:15260,,118779,,other,,,,,,,,4,4,4,4,4,,4,34961,190,,,,,,,,,,,,0,,64714,56629,2024-07-21,,0.545,0.477,0,,4,24875,0.209,,,,14076,9805,57,1180,827,15,,,,24,,,,9192,0.077
15340,US,,,cbsa,,iso1:us#cbsa:15340,,41494,,other,,,,,,,0.61,4,4,4,4,4,,0,14367,12,,,,48,31,0,,12,7,0,,0,,20214,19309,2024-07-21,,0.487,0.465,0,,4,9999,0.241,,,,248,158,0,35,17,1,,,4,4,,,,4240,0.102
15380,US,,,cbsa,,iso1:us#cbsa:15380,,1127983,,other,,,,,,,0.72,4,4,4,4,4,,1,333984,2902,,,,2010,1608,15,,277,200,4,,0,,871774,809810,2024-07-21,,0.773,0.718,0,,4,484959,0.43,,,,8629,7750,142,981,786,9,0.008,,8,90,0.7,,0,203413,0.18
15420,US,,,cbsa,,iso1:us#cbsa:15420,,45069,,other,,,,,,,,4,4,4,4,4,,4,10509,0,,,,47,20,2,,7,1,,,0,,23260,20291,2024-07-21,,0.516,0.45,0,,4,7909,0.175,,,,95,40,2,14,1,1,,,10,8,,,,3321,0.074
15460,US,,,cbsa,,iso1:us#cbsa:15460,,45613,,other,,,,,,,,4,4,4,4,4,,4,12948,10,,,,,,,,,,,,0,,26616,24285,2024-07-21,,0.584,0.532,0,,4,13380,0.293,,,,421,222,1,26,11,2,,,,12,,,,7276,0.16
15500,US,,,cbsa,,iso1:us#cbsa:15500,,169509,,other,,,,,,,0.66,4,4,4,4,4,,0,62394,288,,,,158,123,6,,20,13,1,,0,,108535,103357,2024-07-21,,0.64,0.61,0,,4,58035,0.342,,,,158,123,6,20,13,1,0.038,,4,4,2.4,,0,,
15540,US,,,cbsa,,iso1:us#cbsa:15540,,220411,,other,,,,,,,0.69,4,4,4,4,4,,0,53310,30,,,,591,460,3,,52,35,3,,0,,193198,181613,2024-07-21,,0.877,0.824,0,,4,143229,0.65,,,,1860,1429,9,156,97,1,,,15,12,,,,,
15580,US,,,cbsa,,iso1:us#cbsa:15580,,34915,,other,,,,,,,0.38,4,4,4,4,4,,0,10155,34,,,,75,31,0,,11,4,0,,0,,24103,22155,2024-07-21,,0.69,0.635,0,,4,12572,0.36,,,,136,51,0,14,4,0,0.008,,4,4,11.5,,1,7004,0.201
15620,US,,,cbsa,,iso1:us#cbsa:15620,,48749,,other,,,,,,,,4,4,4,4,4,,4,12358,0,,,,,,,,,,,,0,,24994,25204,2024-07-21,,0.513,0.517,0,,4,14749,0.303,,,,110,57,2,36,27,2,,,,12,,,,5033,0.103
15660,US,,,cbsa,,iso1:us#cbsa:15660,,57963,,other,,,,,,,0.49,4,4,4,4,4,,0,19825,36,,,,85,53,0,,10,4,0,,0,,25425,22492,2024-07-21,,0.439,0.388,0,,4,9239,0.159,,,,1012,806,6,127,99,0,0.01,,4,6,,,0,3135,0.054
15680,US,,,cbsa,,iso1:us#cbsa:15680,,113510,,other,,,,,,,0.86,4,4,4,4,4,,3,24803,11,,,,94,88,1,,5,4,0,,0,,88274,78250,2024-07-21,,0.778,0.689,0,,4,40328,0.355,,,,5357,4184,17,654,458,6,0.02,,6,16,,,0,18627,0.164
15700,US,,,cbsa,,iso1:us#cbsa:15700,,31929,,other,,,,,,,,4,4,4,4,4,,4,9644,12,,,,,,,,,,,,0,,21870,19759,2024-07-21,,0.685,0.619,0,,4,11071,0.347,,,,124,104,2,9,8,1,,,,4,,,,5557,0.174
15740,US,,,cbsa,,iso1:us#cbsa:15740,,38875,,other,,,,,,,1.0,4,4,4,4,4,,3,13794,0,,,,28,25,0,,4,4,0,,0,,18923,17719,2024-07-21,,0.487,0.456,0,,4,9445,0.243,,,,194,148,1,35,22,0,0.039,,4,6,,,0,3623,0.093
15780,US,,,cbsa,,iso1:us#cbsa:15780,,28571,,other,,,,,,,,4,4,4,4,4,,4,8119,0,,,,,,,,,,,,0,,17509,15158,2024-07-21,,0.613,0.531,0,,4,6616,0.232,,,,120,74,1,14,10,2,,,,11,,,,2515,0.088
15820,US,,,cbsa,,iso1:us#cbsa:15820,,36710,,other,,,,,,,,4,4,4,4,4,,4,16369,0,,,,69,52,3,,,,,,0,,19708,17663,2024-07-21,,0.537,0.481,0,,4,8040,0.219,,,,192,120,1,20,10,1,,,,10,,,,2674,0.073
15860,US,,,cbsa,,iso1:us#cbsa:15860,,47839,,other,,,,,,,0.14,4,4,4,4,4,,0,19065,43,,,,38,18,0,,4,0,0,,0,,25864,23122,2024-07-21,,0.541,0.483,0,,4,12668,0.265,,,,38,18,0,4,0,0,,,4,4,,,,5935,0.124
15940,US,,,cbsa,,iso1:us#cbsa:15940,,397520,,other,,,,,,,,4,4,4,4,4,,4,105960,1459,,,,,,,,,,,,0,,236113,222432,2024-07-21,,0.594,0.56,0,,4,127608,0.321,,,,1788,1304,4,275,177,1,,,,8,,,,55822,0.14
15980,US,,,cbsa,,iso1:us#cbsa:15980,,770577,,other,,,,,,,0.7,4,4,4,4,4,,0,241385,2210,,,,1662,1466,12,,169,118,1,,0,,584969,500088,2024-07-21,,0.759,0.649,0,,4,233070,0.302,,,,2049,1752,12,219,161,1,0.007,,10,16,1.3,,0,92902,0.121
16020,US,,,cbsa,,iso1:us#cbsa:16020,,96765,,other,,,,,,,,4,4,4,4,4,,4,28610,67,,,,,,,,,,,,0,,52915,46354,2024-07-21,,0.547,0.479,0,,4,21299,0.22,,,,1999,1588,10,185,104,3,,,,12,,,,9295,0.096
16060,US,,,cbsa,,iso1:us#cbsa:16060,,135764,,other,,,,,,,,4,4,4,4,4,,4,55592,41,,,,,,,,,,,,0,,83187,75612,2024-07-21,,0.613,0.557,0,,4,40445,0.298,,,,1537,878,5,149,80,3,,,,27,,,,19025,0.14
16100,US,,,cbsa,,iso1:us#cbsa:16100,,58460,,other,,,,,,,1.0,4,4,4,4,4,,3,19399,22,,,,77,41,0,,5,5,0,,0,,28186,25210,2024-07-21,,0.482,0.431,0,,4,,,,,,190,100,0,13,13,0,0.007,,7,4,,,0,,
16140,US,,,cbsa,,iso1:us#cbsa:16140,,20165,,other,,,,,,,0.2,4,4,4,4,4,,0,5704,11,,,,52,12,1,,4,0,0,,0,,13413,12758,2024-07-21,,0.665,0.633,0,,4,7403,0.367,,,,92,19,1,4,0,0,,,5,5,,,,3471,0.172
16180,US,,,cbsa,,iso1:us#cbsa:16180,,55916,,other,,,,,,,0.9,4,4,4,4,4,,3,17614,45,,,,165,141,1,,23,21,1,,0,,42684,37306,2024-07-21,,0.763,0.667,0,,4,18241,0.326,,,,1333,983,11,160,108,1,0.008,,4,7,,,0,8546,0.153
16220,US,,,cbsa,,iso1:us#cbsa:16220,,79858,,other,,,,,,,1.0,4,4,4,4,4,,3,25982,108,,,,140,126,0,,7,7,1,,0,,42719,38143,2024-07-21,,0.535,0.478,0,,4,18098,0.227,,,,190,131,0,7,7,1,0.005,,5,5,6.3,,0,8044,0.101
16260,US,,,cbsa,,iso1:us#cbsa:16260,,54839,,other,,,,,,,0.31,4,4,4,4,4,,0,16706,0,,,,68,24,0,,6,1,0,,0,,30026,26268,2024-07-21,,0.548,0.479,0,,4,11272,0.206,,,,120,48,0,6,1,0,,,4,4,,,,4013,0.073
16300,US,,,cbsa,,iso1:us#cbsa:16300,,273032,,other,,,,,,,,4,4,4,4,4,,4,79010,297,,,,596,418,23,,,,,,0,,200411,185334,2024-07-21,,0.734,0.679,0,,4,116332,0.426,,,,4854,3742,10,465,354,3,,,87,21,,,,66639,0.244
16340,US,,,cbsa,,iso1:us#cbsa:16340,,42613,,other,,,,,,,,4,4,4,4,4,,4,13822,0,,,,25,21,0,,,,,,0,,19460,17200,2024-07-21,,0.457,0.404,0,,4,6929,0.163,,,,1012,806,6,127,99,0,,,4,6,,,,2509,0.059
16380,US,,,cbsa,,iso1:us#cbsa:16380,,41172,,other,,,,,,,,4,4,4,4,4,,4,11562,0,,,,31,11,0,,5,1,0,,0,,17134,16156,2024-07-21,,0.416,0.392,0,,4,8702,0.211,,,,545,388,5,84,41,1,0.018,,6,4,,,0,3483,0.085
16420,US,,,cbsa,,iso1:us#cbsa:16420,,30622,,other,,,,,,,0.76,4,4,4,4,4,,1,13025,0,,,,41,16,0,,6,4,0,,0,,17898,16222,2024-07-21,,0.584,0.53,0,,4,7917,0.259,,,,300,207,2,24,19,1,,,4,4,,,,3075,0.1
16460,US,,,cbsa,,iso1:us#cbsa:16460,,37205,,other,,,,,,,0.21,4,4,4,4,4,,0,14769,53,,,,75,26,0,,11,2,1,,0,,18829,17560,2024-07-21,,0.506,0.472,0,,4,9340,0.251,,,,100,46,0,11,2,1,0.011,,4,4,,,0,3939,0.106
16500,US,,,cbsa,,iso1:us#cbsa:16500,,80707,,other,,,,,,,0.93,4,4,4,4,4,,3,21062,23,,,,105,86,0,,4,3,0,,0,,47831,43156,2024-07-21,,0.593,0.535,0,,4,21224,0.263,,,,743,614,4,59,42,0,0.006,,4,4,,,0,10721,0.133
16540,US,,,cbsa,,iso1:us#cbsa:16540,,155027,,other,,,,,,,0.85,4,4,4,4,4,,2,51978,470,,,,342,193,0,,26,22,0,,0,,80925,73642,2024-07-21,,0.522,0.475,0,,4,36534,0.236,,,,618,419,5,58,37,0,0.003,,7,7,,,0,,
16580,US,,,cbsa,,iso1:us#cbsa:16580,,226033,,other,,,,,,,,4,4,4,4,4,,4,92370,60,,,,557,490,6,,,,,,0,,170654,153821,2024-07-21,,0.755,0.681,0,,4,95553,0.423,,,,996,751,4,97,48,2,,,29,15,,,,49436,0.219
16620,US,,,cbsa,,iso1:us#cbsa:16620,,257074,,other,,,,,,,,4,4,4,4,4,,4,87614,485,,,,,,,,,,,,0,,180440,161927,2024-07-21,,0.702,0.63,0,,4,86938,0.338,,,,4843,4074,31,570,471,14,,,,21,,,,33665,0.131
16660,US,,,cbsa,,iso1:us#cbsa:16660,,61387,,other,,,,,,,,4,4,4,4,4,,4,23190,11,,,,,,,,,,,,0,,30629,28347,2024-07-21,,0.499,0.462,0,,4,15456,0.252,,,,1504,1261,12,152,73,1,,,,10,,,,6831,0.111
16700,US,,,cbsa,,iso1:us#cbsa:16700,,802122,,other,,,,,,,,4,4,4,4,4,,4,279177,1113,,,,,,,,,,,,0,,591951,499716,2024-07-21,,0.738,0.623,0,,4,231078,0.288,,,,6237,4831,24,674,450,1,,,,51,,,,100627,0.125
16740,US,,,cbsa,,iso1:us#cbsa:16740,,2636883,,other,,,,,,,0.8,4,4,4,4,4,,1,901052,3569,,,,5105,3955,46,,468,377,26,,0,,1636206,1505861,2024-07-21,,0.621,0.571,0,,4,837810,0.318,,,,14105,10770,123,1281,1030,65,,,160,361,,,,,
16820,US,,,cbsa,,iso1:us#cbsa:16820,,218615,,other,,,,,,,,4,4,4,4,4,,4,53543,21,,,,,,,,,,,,0,,182210,167685,2024-07-21,,0.833,0.767,0,369827,4,,,,,,4792,3948,25,625,487,5,,,,30,,,,,
16860,US,,,cbsa,,iso1:us#cbsa:16860,,565194,,other,,,,,,,,4,4,4,4,4,,4,180575,955,,,,,,,,,,,,0,,348725,304256,2024-07-21,,0.617,0.538,0,,4,148212,0.262,,,,10359,6888,60,1734,915,7,,,,52,,,,58900,0.104
16940,US,,,cbsa,,iso1:us#cbsa:16940,,99500,,other,,,,,,,0.5,4,4,4,4,4,,0,31964,44,,,,182,137,0,,15,7,1,,0,,67415,59013,2024-07-21,,0.678,0.593,0,,4,26241,0.264,,,,219,149,0,19,7,1,,,4,4,,,,12525,0.126
16980,US,,,cbsa,,iso1:us#cbsa:16980,,9458539,,other,,,,,,,0.68,4,4,4,4,4,,0,2897057,22415,,,,20027,14530,131,,2285,1559,78,,0,,7701299,6960213,2024-07-21,,0.814,0.736,0,,4,4016661,0.425,,,,76391,55734,499,8723,5995,52,0.007,,270,451,,,0,2003278,0.212
17020,US,,,cbsa,,iso1:us#cbsa:17020,,219186,,other,,,,,,,0.67,4,4,4,4,4,,0,52479,119,,,,442,403,1,,38,25,1,,0,,130560,119178,2024-07-21,,0.596,0.544,0,353578,4,70975,0.324,,,,574,462,1,43,29,2,0.004,,5,5,,,0,,
17060,US,,,cbsa,,iso1:us#cbsa:17060,,76666,,other,,,,,,,1.0,4,4,4,4,4,,3,25315,10,,,,179,153,1,,12,12,0,,0,,43463,40273,2024-07-21,,0.567,0.525,0,,4,21025,0.274,,,,321,285,2,23,22,1,0.009,,6,6,7.8,,0,9911,0.129
17140,US,,,cbsa,,iso1:us#cbsa:17140,,2221208,,other,,,,,,,,4,4,4,4,4,,4,684824,3616,,,,4165,3361,,,,,,,0,,1529941,1394302,2024-07-21,,0.689,0.628,0,,4,748244,0.337,,,,25361,20378,147,3571,2657,24,,,,185,,,,349457,0.157
17220,US,,,cbsa,,iso1:us#cbsa:17220,,92399,,other,,,,,,,,4,4,4,4,4,,4,35023,74,,,,,,,,,,,,0,,54441,49628,2024-07-21,,0.589,0.537,0,,4,25659,0.278,,,,1453,1233,8,173,129,3,,,,14,,,,10559,0.114
17260,US,,,cbsa,,iso1:us#cbsa:17260,,22124,,other,,,,,,,,4,4,4,4,4,,4,8279,0,,,,36,16,0,,0,0,0,,0,,13711,11964,2024-07-21,,0.62,0.541,0,,4,5117,0.231,,,,58,30,0,0,0,0,,,4,9,,,,1311,0.059
17300,US,,,cbsa,,iso1:us#cbsa:17300,,307820,,other,,,,,,,,4,4,4,4,4,,4,93526,340,,,,356,209,3,,34,24,,,0,,201800,170632,2024-07-21,,0.656,0.554,0,,4,66212,0.215,,,,1091,712,3,78,50,5,,,13,18,,,,22826,0.074
17340,US,,,cbsa,,iso1:us#cbsa:17340,,64386,,other,,,,,,,0.89,4,4,4,4,4,,3,15049,11,,,,54,37,0,,8,7,0,,0,,40726,36181,2024-07-21,,0.633,0.562,0,105765,4,20111,0.312,,,,657,522,7,65,54,0,0.013,,5,4,,,0,,
17380,US,,,cbsa,,iso1:us#cbsa:17380,,30628,,other,,,,,,,0.48,4,4,4,4,4,,0,11757,0,,,,70,40,0,,8,3,0,,0,,21637,18810,2024-07-21,,0.706,0.614,0,,4,7947,0.259,,,,159,88,1,11,4,0,0.01,,6,6,,,0,2078,0.068
17420,US,,,cbsa,,iso1:us#cbsa:17420,,124942,,other,,,,,,,,4,4,4,4,4,,4,45207,221,,,,,,,,,,,,0,,60500,53863,2024-07-21,,0.484,0.431,0,,4,24594,0.197,,,,466,258,4,48,42,1,,,,8,,,,8408,0.067
17460,US,,,cbsa,,iso1:us#cbsa:17460,,2048449,,other,,,,,,,0.78,4,4,4,4,4,,1,582030,5506,,,,6408,4683,72,,797,623,24,,0,,1479801,1381062,2024-07-21,,0.722,0.674,0,,4,851902,0.416,,,,20707,15054,46,2502,1956,15,,,129,73,,,,435654,0.213
17500,US,,,cbsa,,iso1:us#cbsa:17500,,42022,,other,,,,,,,,4,4,4,4,4,,4,13826,28,,,,25,12,1,,0,0,0,,0,,27097,21869,2024-07-21,,0.645,0.52,0,,4,6701,0.159,,,,2049,1752,12,219,161,1,,,4,16,,,,1817,0.043
17540,US,,,cbsa,,iso1:us#cbsa:17540,,46429,,other,,,,,,,0.84,4,4,4,4,4,,2,13940,0,,,,128,32,1,,9,7,1,,0,,28833,26349,2024-07-21,,0.621,0.568,0,,4,14343,0.309,,,,230,87,1,17,12,0,,,7,4,,,,7335,0.158
17580,US,,,cbsa,,iso1:us#cbsa:17580,,48954,,other,,,,,,,0.48,4,4,4,4,4,,0,15548,10,,,,100,26,1,,3,1,0,,0,,22432,19183,2024-07-21,,0.458,0.392,0,,4,,,,,,135,28,1,3,1,0,0.017,,4,4,,,0,,
17620,US,,,cbsa,,iso1:us#cbsa:17620,,38336,,other,20.1,,0.7,0.61,,,,2,4,2,4,0,,4,12031,0,,,,,,,,,,,,0,,30248,28354,2024-07-21,,0.789,0.74,0,,3,20264,0.529,140.9,,,,,,,,,0.009,,,,2.2,,0,3237,0.084
17640,US,,,cbsa,,iso1:us#cbsa:17640,,27128,,other,15.3,,0.77,0.83,,,,2,4,2,4,0,,4,8714,0,,,,,,,,,,,,0,,22467,21182,2024-07-21,,0.828,0.781,0,,3,15155,0.559,106.9,,,,,,,,,0.009,,,,2.2,,0,2925,0.108
